loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_precision,eval_recall,eval_f1,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss,test_loss,test_accuracy,test_precision,test_recall,test_f1,test_runtime,test_samples_per_second,test_steps_per_second
0.6922,0.6483259201049805,2.3259493670886073e-05,0.023752969121140142,50,,,,,,,,,,,,,,,,,,,,,
0.6642,0.7523759603500366,4.699367088607594e-05,0.047505938242280284,100,,,,,,,,,,,,,,,,,,,,,
0.4831,1.4667352437973022,7.072784810126581e-05,0.07125890736342043,150,,,,,,,,,,,,,,,,,,,,,
0.3705,1.7358688116073608,9.44620253164557e-05,0.09501187648456057,200,,,,,,,,,,,,,,,,,,,,,
0.3496,1.3165844678878784,0.00011819620253164555,0.1187648456057007,250,,,,,,,,,,,,,,,,,,,,,
0.3518,1.4222198724746704,0.00014193037974683545,0.14251781472684086,300,,,,,,,,,,,,,,,,,,,,,
0.3149,2.1270029544830322,0.0001656645569620253,0.166270783847981,350,,,,,,,,,,,,,,,,,,,,,
0.3216,1.0660396814346313,0.0001893987341772152,0.19002375296912113,400,,,,,,,,,,,,,,,,,,,,,
0.3618,0.9135240316390991,0.00021313291139240506,0.21377672209026127,450,,,,,,,,,,,,,,,,,,,,,
0.297,1.7245079278945923,0.0002368670886075949,0.2375296912114014,500,,,,,,,,,,,,,,,,,,,,,
0.3054,1.1202443838119507,0.0002606012658227848,0.26128266033254155,550,,,,,,,,,,,,,,,,,,,,,
0.2669,2.759801149368286,0.00028433544303797467,0.2850356294536817,600,,,,,,,,,,,,,,,,,,,,,
0.3069,1.2410744428634644,0.0002994844839785707,0.3087885985748218,650,,,,,,,,,,,,,,,,,,,,,
0.2798,2.4012656211853027,0.00029796826038613157,0.332541567695962,700,,,,,,,,,,,,,,,,,,,,,
0.2908,1.0128127336502075,0.0002964520367936925,0.35629453681710216,750,,,,,,,,,,,,,,,,,,,,,
0.2761,0.7676563262939453,0.00029493581320125343,0.38004750593824227,800,,,,,,,,,,,,,,,,,,,,,
0.2794,3.1997597217559814,0.0002934195896088143,0.40380047505938244,850,,,,,,,,,,,,,,,,,,,,,
0.2799,1.9995373487472534,0.0002919033660163752,0.42755344418052255,900,,,,,,,,,,,,,,,,,,,,,
0.2806,0.7200194001197815,0.0002903871424239361,0.4513064133016627,950,,,,,,,,,,,,,,,,,,,,,
